timestamp;date_GMT;date;status;country;home_team_name;away_team_name;referee;referee_name;referee_last_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_yellow_cards;home_team_red_cards;home_team_shots;away_team_shots;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;stadium_name
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Barracas Central;Argentinos Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Claudio Fabián Tapia (Capital Federal- Ciudad de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Union Santa Fe;Tigre;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Racing Club;Belgrano;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Estudiantes;Lanus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;San Lorenzo;Central Cordoba SdE;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Newell's Old Boys;Defensa y Justicia;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Godoy Cruz;Boca Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Feliciano Gambarte (Godoy Cruz- Provincia de Mendoza)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;River Plate;Instituto;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Antonio Vespucio Liberti (Capital Federal- Ciudad de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Platense;Sarmiento;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1703948400;12/30/2023 3:00 ;2023-12-30;incomplete;ENGLAND;Luton Town;Chelsea;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Kenilworth Road (Luton- Bedfordshire)
1703948400;12/30/2023 3:00 ;2023-12-30;incomplete;ENGLAND;Manchester City;Sheffield United;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Etihad Stadium (Manchester)
1703948400;12/30/2023 3:00 ;2023-12-30;incomplete;ENGLAND;Nottingham Forest;Manchester United;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;The City Ground (Nottingham- Nottinghamshire)
1703948400;12/30/2023 3:00 ;2023-12-30;incomplete;ENGLAND;Tottenham Hotspur;AFC Bournemouth;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Tottenham Hotspur Stadium (London)
1703948400;12/30/2023 3:00 ;2023-12-30;incomplete;ENGLAND;West Ham United;Brighton & Hove Albion;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;London Stadium (London)
1703948400;12/30/2023 3:00 ;2023-12-30;incomplete;ENGLAND;Wolverhampton Wanderers;Everton;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Molineux Stadium (Wolverhampton- West Midlands)
1692462600;8/19/2023 4:30 ;2023-08-19;complete;Italy;Empoli;Hellas Verona;Luca Massimi;Luca;Massimi;0;1;1;2;0;10;10;20;16;47;53;Stadio Carlo Castellani  Computer Gross Arena (Empoli)
1692462600;8/19/2023 4:30 ;2023-08-19;complete;Italy;Frosinone;Napoli;Matteo Marcenaro;Matteo;Marcenaro;1;3;4;3;0;4;13;14;15;48;52;Stadio Benito Stirpe (Frosinone)
1692470700;8/19/2023 6:45 ;2023-08-19;complete;Italy;Genoa;Fiorentina;Giovanni Ayroldi;Giovanni;Ayroldi;1;4;5;2;0;5;8;14;13;32;68;Stadio Comunale Luigi Ferraris (Genova)
1692470700;8/19/2023 6:45 ;2023-08-19;complete;Italy;Inter Milan;Monza;Andrea Colombo;Andrea;Colombo;2;0;2;1;0;16;9;7;13;48;52;Stadio Giuseppe Meazza (Milano)
1692549000;8/20/2023 4:30 ;2023-08-20;complete;Italy;Roma;Salernitana;Ermanno Feliciani;Ermanno;Feliciani;2;2;4;0;0;11;4;12;7;60;40;Stadio Olimpico (Roma)
1692549000;8/20/2023 4:30 ;2023-08-20;complete;Italy;Sassuolo;Atalanta;Matteo Marchetti;Matteo;Marchetti;0;2;2;0;0;8;15;9;15;49;51;MAPEI Stadium - Città del Tricolore (Reggio Emilia)
1692557100;8/20/2023 6:45 ;2023-08-20;complete;Italy;Lecce;Lazio;Federico Dionisi;Federico;Dionisi;2;1;3;3;0;16;8;12;16;48;52;Stadio Comunale Via del Mare (Lecce)
1692557100;8/20/2023 6:45 ;2023-08-20;complete;Italy;Udinese;Juventus;Antonio Rapuano;Antonio;Rapuano;0;3;3;1;0;12;8;12;12;48;52;Udinese Arena (Udine)
1692635400;8/21/2023 4:30 ;2023-08-21;complete;Italy;Torino;Cagliari;Francesco Cosso;Francesco;Cosso;0;0;0;1;0;9;8;8;12;57;43;Stadio Olimpico Grande Torino (Torino)
1692643500;8/21/2023 6:45 ;2023-08-21;complete;Italy;Bologna;AC Milan;Luca Pairetto;Luca;Pairetto;0;2;2;2;0;13;10;10;4;53;47;Stadio Renato Dall'Ara (Bologna)
1693067400;8/26/2023 4:30 ;2023-08-26;complete;Italy;Frosinone;Atalanta;Juan Luca Sacchi;Juan;Luca Sacchi;2;1;3;1;0;10;15;10;10;37;63;Stadio Benito Stirpe (Frosinone)
1693067400;8/26/2023 4:30 ;2023-08-26;complete;Italy;Monza;Empoli;Gianluca Aureliano;Gianluca;Aureliano;2;0;2;1;0;16;15;13;9;54;46;U-Power Stadium (Monza)
1693075500;8/26/2023 6:45 ;2023-08-26;complete;Italy;Hellas Verona;Roma;Daniele Doveri;Daniele;Doveri;2;1;3;1;1;5;20;18;12;28;72;Stadio Marc'Antonio Bentegodi (Verona)
1693075500;8/26/2023 6:45 ;2023-08-26;complete;Italy;AC Milan;Torino;Maurizio Mariani;Maurizio;Mariani;4;1;5;2;0;16;8;15;16;59;41;Stadio Giuseppe Meazza (Milano)
1693153800;8/27/2023 4:30 ;2023-08-27;complete;Italy;Fiorentina;Lecce;noname;noname;;2;2;4;1;0;9;4;15;16;60;40;Stadio Artemio Franchi (Firenze)
1693153800;8/27/2023 4:30 ;2023-08-27;complete;Italy;Juventus;Bologna;Marco Di Bello;Marco;Di Bello;1;1;2;2;0;11;9;13;13;58;42;Allianz Stadium (Torino)
1693161900;8/27/2023 6:45 ;2023-08-27;complete;Italy;Lazio;Genoa;Livio Marinelli;Livio;Marinelli;0;1;1;4;0;13;5;8;16;70;30;Stadio Olimpico (Roma)
1693161900;8/27/2023 6:45 ;2023-08-27;complete;Italy;Napoli;Sassuolo;Antonio Giua;Antonio;Giua;2;0;2;0;0;18;5;7;7;67;33;Stadio Diego Armando Maradona (Napoli)
1693240200;8/28/2023 4:30 ;2023-08-28;complete;Italy;Salernitana;Udinese;Davide Massa;Davide;Massa;1;1;2;4;0;9;11;13;19;53;47;Stadio Arechi (Salerno)
1693248300;8/28/2023 6:45 ;2023-08-28;complete;Italy;Cagliari;Inter Milan;Michael Fabbri;Michael;Fabbri;0;2;2;1;0;7;15;9;10;38;62;Unipol Domus (Cagliari)
1693585800;1/9/2023;2023-09-01;complete;Italy;Sassuolo;Hellas Verona;Marco Piccinini;Marco;Piccinini;3;1;4;1;0;12;13;6;12;47;53;MAPEI Stadium - Città del Tricolore (Reggio Emilia)
1693593900;1/9/2023;2023-09-01;complete;Italy;Roma;AC Milan;Antonio Rapuano;Antonio;Rapuano;1;2;3;2;0;10;6;14;15;43;57;Stadio Olimpico (Roma)
1693672200;2/9/2023;2023-09-02;complete;Italy;Bologna;Cagliari;Daniele Orsato;Daniele;Orsato;2;1;3;1;0;14;7;9;12;66;34;Stadio Renato Dall'Ara (Bologna)
1693672200;2/9/2023;2023-09-02;complete;Italy;Udinese;Frosinone;Marco Guida;Marco;Guida;0;0;0;2;0;11;9;14;9;47;53;Udinese Arena (Udine)
1693680300;2/9/2023;2023-09-02;complete;Italy;Atalanta;Monza;Matteo Marcenaro;Matteo;Marcenaro;3;0;3;0;0;14;8;11;9;44;56;Gewiss Stadium (Bergamo)
1693680300;2/9/2023;2023-09-02;complete;Italy;Napoli;Lazio;Andrea Colombo;Andrea;Colombo;1;2;3;0;0;14;7;7;8;66;34;Stadio Diego Armando Maradona (Napoli)
1693758600;3/9/2023;2023-09-03;complete;Italy;Inter Milan;Fiorentina;Matteo Marchetti;Matteo;Marchetti;4;0;4;1;0;20;5;13;10;40;60;Stadio Giuseppe Meazza (Milano)
1693758600;3/9/2023;2023-09-03;complete;Italy;Torino;Genoa;Daniele Chiffi;Daniele;Chiffi;1;0;1;2;0;9;6;15;9;63;37;Stadio Olimpico Grande Torino (Torino)
1693766700;3/9/2023;2023-09-03;complete;Italy;Empoli;Juventus;Giovanni Ayroldi;Giovanni;Ayroldi;0;2;2;3;0;6;12;13;13;49;51;Stadio Carlo Castellani  Computer Gross Arena (Empoli)
1693766700;3/9/2023;2023-09-03;complete;Italy;Lecce;Salernitana;Luca Massimi;Luca;Massimi;2;0;2;3;0;11;11;16;9;45;55;Stadio Comunale Via del Mare (Lecce)
1694869200;9/16/2023 1:00 ;2023-09-16;incomplete;Italy;Juventus;Lazio;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Allianz Stadium (Torino)
1694880000;9/16/2023 4:00 ;2023-09-16;incomplete;Italy;Inter Milan;AC Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1694889900;9/16/2023 6:45 ;2023-09-16;incomplete;Italy;Genoa;Napoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Luigi Ferraris (Genova)
1694946600;9/17/2023 10:30 ;2023-09-17;incomplete;Italy;Cagliari;Udinese;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Unipol Domus (Cagliari)
1694955600;9/17/2023 1:00 ;2023-09-17;incomplete;Italy;Frosinone;Sassuolo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Benito Stirpe (Frosinone)
1694955600;9/17/2023 1:00 ;2023-09-17;incomplete;Italy;Monza;Lecce;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;U-Power Stadium (Monza)
1694966400;9/17/2023 4:00 ;2023-09-17;incomplete;Italy;Fiorentina;Atalanta;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Artemio Franchi (Firenze)
1694976300;9/17/2023 6:45 ;2023-09-17;incomplete;Italy;Roma;Empoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1695054600;9/18/2023 4:30 ;2023-09-18;incomplete;Italy;Salernitana;Torino;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Arechi (Salerno)
1695062700;9/18/2023 6:45 ;2023-09-18;incomplete;Italy;Hellas Verona;Bologna;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Marc'Antonio Bentegodi (Verona)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Atalanta;Cagliari;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Gewiss Stadium (Bergamo)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Bologna;Napoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Renato Dall'Ara (Bologna)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Empoli;Inter Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Carlo Castellani (Empoli)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Lazio;Monza;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Lecce;Genoa;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Via del Mare (Lecce)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;AC Milan;Hellas Verona;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Salernitana;Frosinone;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Arechi (Salerno)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Sassuolo;Juventus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Torino;Roma;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico Grande Torino (Torino)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Italy;Udinese;Fiorentina;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Dacia Arena (Udine)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Cagliari;AC Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Unipol Domus (Cagliari)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Empoli;Salernitana;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Carlo Castellani (Empoli)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Frosinone;Fiorentina;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Benito Stirpe (Frosinone)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Genoa;Roma;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Luigi Ferraris (Genova)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Hellas Verona;Atalanta;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Marc'Antonio Bentegodi (Verona)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Inter Milan;Sassuolo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Juventus;Lecce;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Allianz Stadium (Torino)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Lazio;Torino;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Monza;Bologna;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;U-Power Stadium (Monza)
1695765600;9/26/2023 10:00 ;2023-09-26;incomplete;Italy;Napoli;Udinese;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Diego Armando Maradona (Napoli)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Atalanta;Juventus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Gewiss Stadium (Bergamo)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Bologna;Empoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Renato Dall'Ara (Bologna)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Fiorentina;Cagliari;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Artemio Franchi (Firenze)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Lecce;Napoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Via del Mare (Lecce)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;AC Milan;Lazio;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Roma;Frosinone;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Salernitana;Inter Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Arechi (Salerno)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Sassuolo;Monza;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Torino;Hellas Verona;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico Grande Torino (Torino)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Italy;Udinese;Genoa;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Dacia Arena (Udine)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Cagliari;Roma;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Unipol Domus (Cagliari)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Empoli;Udinese;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Carlo Castellani (Empoli)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Frosinone;Hellas Verona;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Benito Stirpe (Frosinone)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Genoa;AC Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Luigi Ferraris (Genova)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Inter Milan;Bologna;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Juventus;Torino;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Allianz Stadium (Torino)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Lazio;Atalanta;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Lecce;Sassuolo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Via del Mare (Lecce)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Monza;Salernitana;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;U-Power Stadium (Monza)
1696716000;7/10/2023;2023-10-07;incomplete;Italy;Napoli;Fiorentina;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Diego Armando Maradona (Napoli)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Atalanta;Genoa;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Gewiss Stadium (Bergamo)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Bologna;Frosinone;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Renato Dall'Ara (Bologna)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Fiorentina;Empoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Artemio Franchi (Firenze)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Hellas Verona;Napoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Marc'Antonio Bentegodi (Verona)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;AC Milan;Juventus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Roma;Monza;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Salernitana;Cagliari;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Arechi (Salerno)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Sassuolo;Lazio;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Torino;Inter Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico Grande Torino (Torino)
1697925600;10/21/2023 10:00 ;2023-10-21;incomplete;Italy;Udinese;Lecce;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Dacia Arena (Udine)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Cagliari;Frosinone;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Unipol Domus (Cagliari)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Empoli;Atalanta;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Carlo Castellani (Empoli)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Genoa;Salernitana;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Luigi Ferraris (Genova)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Inter Milan;Roma;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Juventus;Hellas Verona;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Allianz Stadium (Torino)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Lazio;Fiorentina;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Lecce;Torino;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Via del Mare (Lecce)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Monza;Udinese;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;U-Power Stadium (Monza)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Napoli;AC Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Diego Armando Maradona (Napoli)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Italy;Sassuolo;Bologna;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Atalanta;Inter Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Gewiss Stadium (Bergamo)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Bologna;Lazio;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Renato Dall'Ara (Bologna)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Cagliari;Genoa;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Unipol Domus (Cagliari)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Fiorentina;Juventus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Artemio Franchi (Firenze)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Frosinone;Empoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Benito Stirpe (Frosinone)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Hellas Verona;Monza;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Marc'Antonio Bentegodi (Verona)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;AC Milan;Udinese;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Roma;Lecce;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Salernitana;Napoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Arechi (Salerno)
1699138800;4/11/2023;2023-11-04;incomplete;Italy;Torino;Sassuolo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico Grande Torino (Torino)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Fiorentina;Bologna;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Artemio Franchi (Firenze)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Genoa;Hellas Verona;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Luigi Ferraris (Genova)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Inter Milan;Frosinone;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Giuseppe Meazza (Milano)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Juventus;Cagliari;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Allianz Stadium (Torino)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Lazio;Roma;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Olimpico (Roma)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Lecce;AC Milan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Comunale Via del Mare (Lecce)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Monza;Torino;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;U-Power Stadium (Monza)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Napoli;Empoli;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Stadio Diego Armando Maradona (Napoli)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Sassuolo;Salernitana;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1699743600;11/11/2023;2023-11-11;incomplete;Italy;Udinese;Atalanta;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Dacia Arena (Udine)
