id_jugador;full_name;name;last_name;age;birthday_GMT;position_campo;current_club;nationality
270;Facundo Omar Cardozo;Facundo;Omar Cardozo;28;NULL;Defender;Arsenal de Sarandi;Argentina
271;Facundo Pons;Facundo;Pons;27;NULL;Forward;Arsenal de Sarandi;Argentina
272;Facundo Roncaglia;Facundo;Roncaglia;36;NULL;Defender;Boca Juniors;Argentina
273;Facundo Russo;Facundo;Russo;23;NULL;Midfielder;Platense;Argentina
274;Facundo Sanguinetti;Facundo;Sanguinetti;22;NULL;Goalkeeper;Banfield;Argentina
275;Facundo Toma Garces;Facundo;Toma Garces;24;NULL;Defender;Colon;Argentina
276;Faustino Marcos Alberto Rojo;Faustino;Marcos Alberto Rojo;33;NULL;Defender;Boca Juniors;Argentina
277;Federico Aguirre;Federico;Aguirre;21;NULL;Forward;Boca Juniors;Argentina
278;Federico Andres Mancuello;Federico;Andres Mancuello;34;NULL;Midfielder;Independiente;Argentina
279;Federico Fattori Mouzo;Federico;Fattori Mouzo;31;NULL;Midfielder;Huracan;Argentina
280;Federico Fernidez;Federico;Fernidez;34;NULL;Defender;Estudiantes;Argentina
281;Federico Florentin;Federico;Florentin;21;NULL;Midfielder;Barracas Central;Argentina
282;Federico Gattoni;Federico;Gattoni;24;NULL;Defender;San Lorenzo;Argentina
283;Federico Girotti;Federico;Girotti;24;NULL;Forward;San Lorenzo;Argentina
284;Federico Gomes Gerth;Federico;Gomes Gerth;19;NULL;Goalkeeper;Tigre;Argentina
285;Federico Jourdan;Federico;Jourdan;32;NULL;Midfielder;Central Cordoba SdE;Argentina
286;Federico Lanzillotta;Federico;Lanzillotta;30;NULL;Goalkeeper;Argentinos Juniors;Argentina
287;Federico Rasmussen;Federico;Rasmussen;31;NULL;Defender;Godoy Cruz;Argentina
288;Federico Redondo;Federico;Redondo;20;NULL;Midfielder;Argentinos Juniors;Argentina
289;Federico Vera;Federico;Vera;25;NULL;Defender;Union Santa Fe;Argentina
290;Federico Versaci;Federico;Versaci;21;NULL;Forward;Defensa y Justicia;Argentina
291;Felipe Aguilar Mendoza;Felipe;Aguilar Mendoza;30;NULL;Defender;Independiente;Colombia
292;Felipe Pe̱a Biafore;Felipe;Pe̱a Biafore;22;NULL;Defender;Lanus;Argentina
293;Felipe San Juan;Felipe;San Juan;22;NULL;Goalkeeper;Newell's Old Boys;Argentina
294;Felipe Sanchez;Felipe;Sanchez;19;NULL;Defender;Gimnasia La Plata;Argentina
295;Fernando Andres Prado Avelino;Fernando;Andres Prado Avelino;22;NULL;Defender;Barracas Central;Uruguay
296;Fernando Gabriel Godoy;Fernando;Gabriel Godoy;33;NULL;Midfielder;Huracan;Argentina
297;Fernando Ivan Rodriguez;Fernando;Ivan Rodriguez;22;NULL;Defender;Rosario Central;Argentina
298;Fernando Martinez Rojas;Fernando;Martinez Rojas;29;NULL;Midfielder;Sarmiento;Paraguay
299;Fernando Monetti;Fernando;Monetti;34;NULL;Goalkeeper;Sarmiento;Argentina
300;Fernando Ruben Alarcon;Fernando;Ruben Alarcon;29;NULL;Defender;Instituto;Argentina
301;Fernando Sebastii Da Rosa;Fernando;Sebastii Da Rosa;22;NULL;Defender;Independiente;Argentina
302;Fernando Torrent Guidi;Fernando;Torrent Guidi;31;NULL;Midfielder;Huracan;Argentina
303;Fernando Zuqui;Fernando;Zuqui;31;NULL;Midfielder;Estudiantes;Argentina
304;Flabii Londo̱o Bedoya;Flabii;Londo̱o Bedoya;23;NULL;Forward;Arsenal de Sarandi;Colombia
305;Francesco Lo Celso;Francesco;Lo Celso;23;NULL;Midfielder;Rosario Central;Argentina
306;Francis Manuel Mac Allister;Francis;Manuel Mac Allister;27;NULL;Midfielder;Rosario Central;Argentina
307;Francisco Agustin Gualtieri;Francisco;Agustin Gualtieri;20;NULL;Goalkeeper;Talleres Cordoba;Argentina
308;Francisco Alvarez;Francisco;Alvarez;23;NULL;Defender;Barracas Central;Argentina
309;Francisco Di Franco;Francisco;Di Franco;28;NULL;Forward;Atletico Tucuman;Argentina
310;Francisco Facello;Francisco;Facello;20;NULL;Defender;Belgrano;Argentina
311;Francisco Gonzalez;Francisco;Gonzalez;22;NULL;Forward;Newell's Old Boys;Argentina
312;Francisco Gonzalez Metilli;Francisco;Gonzalez Metilli;26;NULL;Midfielder;Argentinos Juniors;Argentina
313;Francisco Guillermo Marco;Francisco;Guillermo Marco;20;NULL;Defender;Defensa y Justicia;Argentina
314;Francisco Javier Oliver;Francisco;Javier Oliver;28;NULL;Defender;Belgrano;Argentina
315;Francisco Joel Gerometta;Francisco;Joel Gerometta;24;NULL;Defender;Union Santa Fe;Argentina
316;Francisco Jose Pozzo;Francisco;Jose Pozzo;20;NULL;Forward;Talleres Cordoba;Argentina
317;Francisco Ortega;Francisco;Ortega;24;NULL;Midfielder;Velez Sarsfield;Argentina
318;Francisco Perruzzi;Francisco;Perruzzi;22;NULL;Midfielder;San Lorenzo;Argentina
319;Francisco Pizzini;Francisco;Pizzini;29;NULL;Forward;Velez Sarsfield;Argentina
320;Franco Agustin Quinteros;Franco;Agustin Quinteros;24;NULL;Midfielder;Banfield;Argentina
321;Franco Agustin Vega;Franco;Agustin Vega;21;NULL;Midfielder;Arsenal de Sarandi;Argentina
322;Franco Alfonso;Franco;Alfonso;21;NULL;Midfielder;Huracan;Argentina
323;Franco Armani;Franco;Armani;36;NULL;Goalkeeper;River Plate;Argentina
324;Franco Baldassarra;Franco;Baldassarra;24;NULL;Midfielder;Platense;Argentina
325;Franco Calderon;Franco;Calderon;25;NULL;Defender;Union Santa Fe;Argentina
326;Franco Daniel Jara;Franco;Daniel Jara;35;NULL;Forward;Belgrano;Argentina
327;Franco Diaz;Franco;Diaz;23;NULL;Midfielder;Platense;Argentina
328;Franco Farias;Franco;Farias;21;NULL;Midfielder;Barracas Central;Argentina
329;Franco Javier Herrera;Franco;Javier Herrera;19;NULL;Goalkeeper;Barracas Central;Argentina
330;Franco Moyano;Franco;Moyano;25;NULL;Midfielder;Argentinos Juniors;Argentina
331;Franco Nicola Tolosa;Franco;Nicola Tolosa;22;NULL;Defender;Barracas Central;Argentina
332;Franco Orozco;Franco;Orozco;21;NULL;Forward;Lanus;Argentina
333;Franco Pardo;Franco;Pardo;26;NULL;Defender;Union Santa Fe;Argentina
334;Franco Petroli;Franco;Petroli;25;NULL;Goalkeeper;River Plate;Argentina
335;Franco Saavedra;Franco;Saavedra;20;NULL;Midfielder;Talleres Cordoba;Argentina
336;Franco Sbuttoni;Franco;Sbuttoni;34;NULL;Defender;Sarmiento;Argentina
337;Franco Sergio Martinez;Franco;Sergio Martinez;20;NULL;Defender;Arsenal de Sarandi;Argentina
338;Franco Soldano;Franco;Soldano;32;NULL;Forward;Gimnasia La Plata;Argentina
339;Franco Troyansky;Franco;Troyansky;26;NULL;Forward;Lanus;Argentina
340;Franco Watson;Franco;Watson;23;NULL;Midfielder;Instituto;Argentina
341;Franco Zapiola;Franco;Zapiola;22;NULL;Midfielder;Estudiantes;Argentina
342;Frank Fabra;Frank;Fabra;32;NULL;Defender;Boca Juniors;Colombia
343;Gabriel Agustin Hauche;Gabriel;Agustin Hauche;36;NULL;Forward;Racing Club;Argentina
344;Gabriel Alanis;Gabriel;Alanis;29;NULL;Midfielder;Defensa y Justicia;Argentina
345;Gabriel Alejandro Gudi̱o;Gabriel;Alejandro Gudi̱o;31;NULL;Midfielder;Platense;Argentina
346;Gabriel Aranda;Gabriel;Aranda;22;NULL;Defender;Boca Juniors;Argentina
347;Gabriel Arias;Gabriel;Arias;35;NULL;Goalkeeper;Racing Club;Argentina
348;Gabriel Avalos;Gabriel;Avalos;32;NULL;Forward;Argentinos Juniors;Paraguay
349;Gabriel Carlos Compagnucci;Gabriel;Carlos Compagnucci;32;NULL;Forward;Belgrano;Argentina
350;Gabriel Diaz;Gabriel;Diaz;23;NULL;Midfielder;Sarmiento;Argentina
351;Gabriel Herni Rojas;Gabriel;Herni Rojas;26;NULL;Defender;Racing Club;Argentina
352;Gabriel Maximiliano Graciani;Gabriel;Maximiliano Graciani;29;NULL;Midfielder;Instituto;Argentina
353;Gaspar Andres Servio;Gaspar;Andres Servio;31;NULL;Goalkeeper;Rosario Central;Argentina
354;Gaston Alan Hernidez;Gaston;Alan Hernidez;25;NULL;Defender;San Lorenzo;Argentina
355;Gaston Alberto Togni;Gaston;Alberto Togni;25;NULL;Forward;Defensa y Justicia;Argentina
356;Gaston Americo Benavidez;Gaston;Americo Benavidez;27;NULL;Defender;Talleres Cordoba;Argentina
357;Gaston Andres Lodico;Gaston;Andres Lodico;25;NULL;Midfielder;Instituto;Argentina
358;Gaston Benedetti Taffarel;Gaston;Benedetti Taffarel;22;NULL;Defender;Estudiantes;Argentina
359;Gaston Claudio Corvali;Gaston;Claudio Corvali;34;NULL;Defender;Union Santa Fe;Argentina
360;Gaston Comas;Gaston;Comas;25;NULL;Midfielder;Union Santa Fe;Argentina
361;Gaston Gomez;Gaston;Gomez;27;NULL;Goalkeeper;Velez Sarsfield;Argentina
362;Gaston Matias Campi;Gaston;Matias Campi;32;NULL;Defender;San Lorenzo;Argentina
363;Gaston Pedernera;Gaston;Pedernera;22;NULL;Midfielder;Godoy Cruz;Argentina
364;Gaston Ramirez;Gaston;Ramirez;32;NULL;Midfielder;San Lorenzo;Uruguay
365;Gaston Sauro;Gaston;Sauro;33;NULL;Defender;Huracan;Argentina
366;Gaston Suso;Gaston;Suso;32;NULL;Defender;Platense;Argentina
367;Gaston Veron;Gaston;Veron;22;NULL;Forward;Argentinos Juniors;Argentina
368;Genaro Ariel Rossi;Genaro;Ariel Rossi;21;NULL;Forward;Newell's Old Boys;Argentina
369;Germi Andres Conti;Germi;Andres Conti;29;NULL;Defender;Colon;Argentina
370;Germi Guiffrey;Germi;Guiffrey;25;NULL;Defender;Gimnasia La Plata;Argentina
371;Geronimo Rivera;Geronimo;Rivera;20;NULL;Midfielder;Banfield;Argentina
372;Geronimo Tomasetti;Geronimo;Tomasetti;23;NULL;Midfielder;Belgrano;Argentina
373;Gian Nardelli;Gian;Nardelli;23;NULL;Defender;Colon;Argentina
374;Gianluca Ferrari;Gianluca;Ferrari;26;NULL;Defender;Godoy Cruz;Argentina
375;Gianluca Prestianni Gross;Gianluca;Prestianni Gross;17;NULL;Forward;Velez Sarsfield;Argentina
376;Gino Infantino;Gino;Infantino;20;NULL;Midfielder;Rosario Central;Argentina
377;Gino Olguin;Gino;Olguin;23;NULL;Midfielder;Central Cordoba SdE;Argentina
378;Giovanni Emmanuel Bogado Duarte;Giovanni;Emmanuel Bogado Duarte;21;NULL;Midfielder;Rosario Central;Paraguay
379;Giuliano Cerato;Giuliano;Cerato;25;NULL;Defender;Instituto;Argentina
380;Gonzalo Agustin Pi̱eiro;Gonzalo;Agustin Pi̱eiro;22;NULL;Midfielder;Estudiantes;Argentina
381;Gonzalo Agustin Sidez;Gonzalo;Agustin Sidez;22;NULL;Defender;Rosario Central;Argentina
382;Gonzalo Alves;Gonzalo;Alves;19;NULL;Midfielder;Central Cordoba SdE;Argentina
383;Gonzalo Asis;Gonzalo;Asis;27;NULL;Defender;Platense;Argentina
384;Gonzalo Bettini;Gonzalo;Bettini;30;NULL;Defender;Sarmiento;Argentina
385;Gonzalo Damii Abrego;Gonzalo;Damii Abrego;23;NULL;Midfielder;Godoy Cruz;Argentina
386;Gonzalo Emanuel Muscia;Gonzalo;Emanuel Muscia;23;NULL;Midfielder;Arsenal de Sarandi;Argentina
387;Gonzalo Escudero;Gonzalo;Escudero;16;NULL;Defender;Racing Club;Argentina
388;Gonzalo Ezequiel Paz;Gonzalo;Ezequiel Paz;30;NULL;Defender;Atletico Tucuman;Argentina
389;Gonzalo Javier Morales;Gonzalo;Javier Morales;20;NULL;Forward;Union Santa Fe;Argentina
390;Gonzalo Joaquin Gonzalez;Gonzalo;Joaquin Gonzalez;20;NULL;Defender;Gimnasia La Plata;Argentina
391;Gonzalo Jorge Alberto Silva;Gonzalo;Jorge Alberto Silva;24;NULL;Midfielder;Colon;Argentina
392;Gonzalo Luji Melli;Gonzalo;Luji Melli;22;NULL;Defender;San Lorenzo;Argentina
393;Gonzalo Marinelli;Gonzalo;Marinelli;34;NULL;Goalkeeper;Tigre;Argentina
394;Gonzalo Maroni;Gonzalo;Maroni;24;NULL;Midfielder;San Lorenzo;Argentina
395;Gonzalo Nahuel Flores;Gonzalo;Nahuel Flores;21;NULL;Forward;Tigre;Argentina
396;Gonzalo Pablo Castellani;Gonzalo;Pablo Castellani;36;NULL;Midfielder;Defensa y Justicia;Argentina
397;Gonzalo Requena;Gonzalo;Requena;20;NULL;Defender;Instituto;Argentina
398;Gonzalo Ruben Piovi;Gonzalo;Ruben Piovi;28;NULL;Defender;Racing Club;Argentina
399;Gonzalo Valdivia;Gonzalo;Valdivia;22;NULL;Defender;Platense;Argentina
400;Gregorio Rodriguez;Gregorio;Rodriguez;23;NULL;Midfielder;Instituto;Argentina
401;Guido Herrera;Guido;Herrera;31;NULL;Goalkeeper;Talleres Cordoba;Argentina
402;Guido Mainero;Guido;Mainero;28;NULL;Midfielder;Sarmiento;Argentina
403;Guido Marcelo Carrillo;Guido;Marcelo Carrillo;32;NULL;Forward;Estudiantes;Argentina
404;Guido Villar;Guido;Villar;28;NULL;Goalkeeper;Barracas Central;Argentina
405;Guillermo Balzi;Guillermo;Balzi;22;NULL;Midfielder;Newell's Old Boys;Argentina
406;Guillermo Enrique;Guillermo;Enrique;23;NULL;Defender;Gimnasia La Plata;Argentina
407;Guillermo Fabii Pereira;Guillermo;Fabii Pereira;29;NULL;Midfielder;Belgrano;Argentina
408;Guillermo Federico Gonzalvez;Guillermo;Federico Gonzalvez;20;NULL;Midfielder;Colon;Argentina
409;Guillermo Gaston Acosta;Guillermo;Gaston Acosta;34;NULL;Midfielder;Atletico Tucuman;Argentina
410;Guillermo Luis Ortiz;Guillermo;Luis Ortiz;31;NULL;Defender;Newell's Old Boys;Argentina
411;Guillermo Matias Fernandez;Guillermo;Matias Fernandez;31;NULL;Midfielder;Boca Juniors;Argentina
412;Guillermo Soto;Guillermo;Soto;29;NULL;Defender;Huracan;Chile
413;Gustavo Damii Canto;Gustavo;Damii Canto;29;NULL;Defender;Central Cordoba SdE;Argentina
414;Harrinson Mancilla Mulato;Harrinson;Mancilla Mulato;31;NULL;Midfielder;Sarmiento;Colombia
415;Hector David Martinez;Hector;David Martinez;25;NULL;Defender;River Plate;Argentina
416;Hector Fertoli;Hector;Fertoli;28;NULL;Forward;Huracan;Argentina
417;Hector Jona Acevedo;Hector;Jona Acevedo;26;NULL;Midfielder;Instituto;Argentina
418;Herni De La Fuente;Herni;De La Fuente;26;NULL;Defender;Atletico Tucuman;Argentina
419;Herni Lopez Mu̱oz;Herni;Lopez Mu̱oz;22;NULL;Midfielder;Godoy Cruz;Argentina
420;Horacio Gabriel Tijanovich;Horacio;Gabriel Tijanovich;27;NULL;Forward;Banfield;Argentina
421;Ibrahim Hesar;Ibrahim;Hesar;29;NULL;Forward;Belgrano;Argentina
422;Ignacio Agustin Rodriguez;Ignacio;Agustin Rodriguez;21;NULL;Midfielder;Banfield;Argentina
423;Ignacio Cechi;Ignacio;Cechi;22;NULL;Midfielder;Lanus;Argentina
424;Ignacio Francisco Chicco;Ignacio;Francisco Chicco;27;NULL;Goalkeeper;Colon;Argentina
425;Ignacio Galvi;Ignacio;Galvi;20;NULL;Defender;Racing Club;Argentina
426;Ignacio Gariglio;Ignacio;Gariglio;24;NULL;Defender;Arsenal de Sarandi;Argentina
427;Ignacio Maestro Puch;Ignacio;Maestro Puch;20;NULL;Midfielder;Atletico Tucuman;Argentina
428;Ignacio Mauricio Jesus Arce;Ignacio;Mauricio Jesus Arce;31;NULL;Goalkeeper;Platense;Argentina
429;Ignacio Miramon;Ignacio;Miramon;20;NULL;Midfielder;Gimnasia La Plata;Argentina
430;Ignacio Pussetto;Ignacio;Pussetto;27;NULL;Midfielder;Huracan;Argentina
431;Ignacio Schor;Ignacio;Schor;23;NULL;Midfielder;Newell's Old Boys;Argentina
432;Ignacio Tapia;Ignacio;Tapia;19;NULL;Midfielder;Belgrano;Argentina
433;Ignacio Vazquez;Ignacio;Vazquez;26;NULL;Defender;Platense;Argentina
434;Ijiel Cesar Protti;Ijiel;Cesar Protti;28;NULL;Forward;Tigre;Argentina
435;Imanol Machuca;Imanol;Machuca;23;NULL;Midfielder;Union Santa Fe;Argentina
436;Ismael Cortez;Ismael;Cortez;21;NULL;Midfielder;Rosario Central;Argentina
437;Ivi Alexis Pillud;Ivi;Alexis Pillud;37;NULL;Defender;Racing Club;Argentina
438;Ivi Cabrera;Ivi;Cabrera;20;NULL;Midfielder;Arsenal de Sarandi;Argentina
439;Ivan Glavinovich;Ivan;Glavinovich;21;NULL;Defender;Newell's Old Boys;Argentina
440;Ivi Gomez;Ivi;Gomez;26;NULL;Defender;Newell's Old Boys;Argentina
441;Ivi Jose Marcone;Ivi;Jose Marcone;33;NULL;Midfielder;Independiente;Argentina
442;Ivan Leguizamon;Ivan;Leguizamon;21;NULL;Midfielder;San Lorenzo;Argentina
443;Ivi Ortigoza;Ivi;Ortigoza;28;NULL;Forward;Belgrano;Argentina
444;Ivi Ramirez;Ivi;Ramirez;33;NULL;Midfielder;Belgrano;Argentina
445;Ivi Rossi;Ivi;Rossi;29;NULL;Midfielder;Platense;Argentina
446;Ivi Tapia;Ivi;Tapia;24;NULL;Midfielder;Barracas Central;Argentina
447;Ivi Valenzuela;Ivi;Valenzuela;22;NULL;Midfielder;Huracan;Argentina
448;Ivo Mammini;Ivo;Mammini;20;NULL;Forward;Gimnasia La Plata;Argentina
449;Jabes Esteban Saralegui;Jabes;Esteban Saralegui;20;NULL;Midfielder;Boca Juniors;Argentina
450;Jalil Juan Jose Elias;Jalil;Juan Jose Elias;27;NULL;Midfielder;San Lorenzo;Argentina
451;Jaminton Leandro Campaz;Jaminton;Leandro Campaz;23;NULL;Midfielder;Rosario Central;Colombia
452;Javier Cabrera;Javier;Cabrera;31;NULL;Forward;Argentinos Juniors;Uruguay
453;Javier Fabii Toledo;Javier;Fabii Toledo;37;NULL;Forward;Colon;Argentina
454;Javier Herni Garcia;Javier;Herni Garcia;36;NULL;Goalkeeper;Boca Juniors;Argentina
455;Javier Nicola Vallejo;Javier;Nicola Vallejo;19;NULL;Forward;Independiente;Argentina
456;Javier Patricio Ostachuk;Javier;Patricio Ostachuk;23;NULL;Midfielder;Independiente;Argentina
457;Javier Vallejos;Javier;Vallejos;20;NULL;Goalkeeper;Central Cordoba SdE;Argentina
458;Jean Pierre Rosso Genova;Jean;Pierre Rosso Genova;26;NULL;Defender;Sarmiento;Uruguay
459;Jeffrey Catriel Cabellos Vazquez;Jeffrey;Catriel Cabellos Vazquez;19;NULL;Midfielder;Racing Club;Peru
460;Jeremias James;Jeremias;James;22;NULL;Defender;San Lorenzo;Argentina
461;Jeremias Perez Tica;Jeremias;Perez Tica;20;NULL;Forward;Newell's Old Boys;Argentina
462;Jeronimo Cacciabue;Jeronimo;Cacciabue;25;NULL;Midfielder;Platense;Argentina
463;Jeronimo Domina;Jeronimo;Domina;17;NULL;Forward;Union Santa Fe;Argentina
464;Jeronimo Russo;Jeronimo;Russo;18;NULL;Forward;Newell's Old Boys;Argentina
465;Jesus Miguel Soraire;Jesus;Miguel Soraire;34;NULL;Midfielder;Banfield;Argentina
466;Jherson Steven Mosquera Castro;Jherson;Steven Mosquera Castro;23;NULL;Defender;Newell's Old Boys;Colombia
467;Joaquin Ariel Novillo;Joaquin;Ariel Novillo;25;NULL;Defender;Huracan;Argentina
468;Joaquin Avila;Joaquin;Avila;22;NULL;Midfielder;Atletico Tucuman;Argentina
469;Joaquin Bautista Ibia̱ez;Joaquin;Bautista Ibia̱ez;26;NULL;Midfielder;Colon;Argentina
470;Joaquin Blazquez;Joaquin;Blazquez;22;NULL;Goalkeeper;Platense;Argentina
471;Joaquin Cabrera;Joaquin;Cabrera;22;NULL;Goalkeeper;Sarmiento;Argentina
472;Joaquin Conrado Enrico;Joaquin;Conrado Enrico;22;NULL;Goalkeeper;Colon;Argentina
473;Joaquin Gho;Joaquin;Gho;20;NULL;Midfielder;Sarmiento;Argentina
474;Joaquin Laso;Joaquin;Laso;33;NULL;Defender;Independiente;Argentina
475;Joaquin Mosqueira;Joaquin;Mosqueira;19;NULL;Midfielder;Union Santa Fe;Argentina
476;Joaquin Nicola Pereyra;Joaquin;Nicola Pereyra;24;NULL;Midfielder;Atletico Tucuman;Argentina
477;Joaquin Silvio Messi;Joaquin;Silvio Messi;21;NULL;Midfielder;Newell's Old Boys;Argentina
478;Joaquin Susvielles;Joaquin;Susvielles;32;NULL;Forward;Barracas Central;Argentina
479;Joaquin Varela Romero;Joaquin;Varela Romero;25;NULL;Defender;Instituto;Uruguay
480;Joel Gonzalez;Joel;Gonzalez;21;NULL;Forward;Independiente;Argentina
481;Joel So̱ora;Joel;So̱ora;26;NULL;Midfielder;Huracan;USA
482;Johan Stiven Carbonero Balanta;Johan;Stiven Carbonero Balanta;24;NULL;Forward;Racing Club;Colombia
483;Jonatan Gomez;Jonatan;Gomez;33;NULL;Midfielder;Racing Club;Argentina
484;Jonatan Maidana;Jonatan;Maidana;38;NULL;Defender;River Plate;Argentina
485;Jonathan Beron;Jonathan;Beron;21;NULL;Forward;Defensa y Justicia;Argentina
486;Jonathan Dellarossa;Jonathan;Dellarossa;23;NULL;Midfielder;Instituto;Argentina
487;Jonathan Diego Menendez;Jonathan;Diego Menendez;29;NULL;Forward;Newell's Old Boys;Argentina
488;Jonathan Galvi;Jonathan;Galvi;31;NULL;Midfielder;Argentinos Juniors;Argentina
489;Jonathan Raccio;Jonathan;Raccio;18;NULL;Midfielder;Argentinos Juniors;Argentina
490;Jonathan Torres;Jonathan;Torres;26;NULL;Forward;Lanus;Argentina
491;Jorge Carlos Carranza;Jorge;Carlos Carranza;42;NULL;Goalkeeper;Instituto;Argentina
492;Jorge Daniel Benitez Guillen;Jorge;Daniel Benitez Guillen;31;NULL;Forward;Colon;Paraguay
493;Jorge Eduardo Recalde Ramirez;Jorge;Eduardo Recalde Ramirez;31;NULL;Midfielder;Newell's Old Boys;Paraguay
494;Jorge Emanuel Broun;Jorge;Emanuel Broun;37;NULL;Goalkeeper;Rosario Central;Argentina
495;Jorge Nicola Figal;Jorge;Nicola Figal;29;NULL;Defender;Boca Juniors;Argentina
496;Jorge Rodriguez;Jorge;Rodriguez;27;NULL;Defender;Estudiantes;Argentina
497;Jorman David Campuzano Puentes;Jorman;David Campuzano Puentes;27;NULL;Midfielder;Boca Juniors;Colombia
498;Jose Amado Gomez;Jose;Amado Gomez;23;NULL;Defender;Central Cordoba SdE;Argentina
499;Jose Antonio Devecchi;Jose;Antonio Devecchi;28;NULL;Goalkeeper;Sarmiento;Argentina
500;Jose David Romero;Jose;David Romero;20;NULL;Forward;Talleres Cordoba;Argentina
501;Jose Ernesto Sosa;Jose;Ernesto Sosa;38;NULL;Midfielder;Estudiantes;Argentina
502;Jose Gustavo Sand;Jose;Gustavo Sand;43;NULL;Forward;Lanus;Argentina
503;Jose Ignacio Florentin Bobadilla;Jose;Ignacio Florentin Bobadilla;27;NULL;Midfielder;Velez Sarsfield;Paraguay
504;Jose Maria Canale Dominguez;Jose;Maria Canale Dominguez;27;NULL;Midfielder;Lanus;Paraguay
505;Jose Maria Herrera;Jose;Maria Herrera;18;NULL;Forward;Argentinos Juniors;Argentina
506;Jose Mauri;Jose;Mauri;27;NULL;Midfielder;Sarmiento;Italy
507;Jose Paradela;Jose;Paradela;24;NULL;Midfielder;Tigre;Argentina
508;Jose Ramiro Funes Mori;Jose;Ramiro Funes Mori;32;NULL;Defender;River Plate;Argentina
509;Juan Andrada;Juan;Andrada;28;NULL;Midfielder;Godoy Cruz;Argentina
510;Juan Andres Meli;Juan;Andres Meli;23;NULL;Midfielder;Central Cordoba SdE;Argentina
511;Juan Barinaga;Juan;Barinaga;22;NULL;Defender;Belgrano;Argentina
512;Juan Bautista Miritello;Juan;Bautista Miritello;24;NULL;Midfielder;Defensa y Justicia;Argentina
513;Juan Bisanz;Juan;Bisanz;22;NULL;Midfielder;Banfield;Argentina
514;Juan Bizans;Juan;Bizans;22;NULL;Forward;Banfield;Argentina
515;Juan Carlos Gauto;Juan;Carlos Gauto;19;NULL;Forward;Huracan;Argentina
516;Juan Cruz Cerrudo;Juan;Cruz Cerrudo;19;NULL;Forward;Rosario Central;Argentina
517;Juan Cruz Esquivel;Juan;Cruz Esquivel;23;NULL;Midfielder;Tigre;Argentina
518;Juan Cruz Guasone;Juan;Cruz Guasone;22;NULL;Defender;Estudiantes;Argentina
519;Juan Cruz Kaprof;Juan;Cruz Kaprof;28;NULL;Forward;Sarmiento;Argentina
520;Juan Cruz Komar;Juan;Cruz Komar;27;NULL;Defender;Rosario Central;Argentina
521;Juan Cuesta;Juan;Cuesta;21;NULL;Midfielder;Arsenal de Sarandi;Colombia
522;Juan Edgardo Ramirez;Juan;Edgardo Ramirez;30;NULL;Midfielder;Boca Juniors;Argentina
523;Juan Emanuel Hernidez Rodriguez;Juan;Emanuel Hernidez Rodriguez;25;NULL;Defender;Sarmiento;Uruguay
524;Juan Fernando Garro;Juan;Fernando Garro;30;NULL;Forward;Huracan;Argentina
525;Juan Fernando Quintero Paniagua;Juan;Fernando Quintero Paniagua;30;NULL;Midfielder;Racing Club;Colombia
526;Juan Gabriel Rodriguez;Juan;Gabriel Rodriguez;29;NULL;Defender;Talleres Cordoba;Argentina
527;Juan Ignacio Cavallaro;Juan;Ignacio Cavallaro;29;NULL;Forward;Arsenal de Sarandi;Argentina
528;Juan Ignacio Diaz;Juan;Ignacio Diaz;25;NULL;Defender;Barracas Central;Argentina
529;Juan Ignacio Goyeneche;Juan;Ignacio Goyeneche;22;NULL;Forward;San Lorenzo;Argentina
530;Juan Ignacio Mendez;Juan;Ignacio Mendez;26;NULL;Midfielder;Velez Sarsfield;Argentina
531;Juan Ignacio Nardoni;Juan;Ignacio Nardoni;21;NULL;Midfielder;Racing Club;Argentina
532;Juan Ignacio Peinipil;Juan;Ignacio Peinipil;21;NULL;Forward;Arsenal de Sarandi;Argentina
533;Juan Infante;Juan;Infante;27;NULL;Defender;Platense;Argentina
534;Juan Jose Caceres;Juan;Jose Caceres;23;NULL;Defender;Lanus;Argentina
535;Juan Jose Cardozo;Juan;Jose Cardozo;19;NULL;Midfielder;Argentinos Juniors;Paraguay
536;Juan Jose Franco Arrellaga;Juan;Jose Franco Arrellaga;31;NULL;Midfielder;Instituto;Paraguay
